date,LabID,Year,Month,LABPH,SPCOND,CA,MG,Sodium,K,NH4,SO4,NO3,CL,WSOC,LWC,Hplus
8/12/2017 18:00,,2017,8,4.135,41.0975,10.75000445,3.750851616,1.98851107,1.648335342,85.43041273,103.0850205,51.0232766,1.929939694,546.8337336,0.546,73.28245331
8/13/2017 6:00,,2017,8,4.918,27.076,23.79010748,6.453930128,0.807366378,1.750310841,136.6666186,85.87131714,56.67165118,1.921746398,495.3648744,0.796,12.07813835
8/13/2017 18:00,,2017,8,4.969,5.9664,-2.042180469,0.228596064,0.15115555,0.4757322,5.104361775,9.91205674,4.858516351,0.271677877,193.2704784,0.499,10.73989412
8/15/2017 18:00,,2017,8,4.491,26.8824,12.1879095,3.013633424,1.06983331,1.265959192,91.6569857,77.19456969,45.68936266,2.092286978,554.151936,0.729,32.28494122
8/16/2017 6:00,,2017,8,4.683,18.7982,14.51827979,3.177468832,0.807366378,0.730632582,65.82073816,49.87711628,40.04175886,1.258532277,312.2433024,0.588,20.74913517
8/16/2017 18:00,,2017,8,4.776,,3.659786214,2.194456384,0.588658434,0.78163312,26.37470712,23.64689894,14.56088063,1.600101832,,0.236,16.74942876
8/18/2017 6:00,,2017,8,4.071,,120.8720025,25.62160312,4.919493306,7.944855625,422.6077819,246.2138757,312.5285319,11.54363661,,0.419,84.9180475
8/18/2017 18:00,,2017,8,4.793,14.2204,0.704530554,1.309366656,1.071051254,0.44171479,49.20759975,38.20320453,23.48411304,3.513730938,387.7564944,0.997,16.10645635
8/19/2017 6:00,,2017,8,5.542,18.2138,15.18777844,5.0997988,1.02764025,1.350798101,101.5058122,51.87181587,52.51021376,1.671321636,322.8417912,0.798,2.870780582
8/19/2017 18:00,,2017,8,5.497,9.8374,4.757901729,2.462962128,0.550075708,0.517473864,50.25607973,27.44753578,25.73286237,1.1321196,193.6368048,0.807,3.184197522
8/20/2017 6:00,,2017,8,5.332,8.2595,1.643754917,1.886205536,0.289609684,0.517473864,35.57420009,23.38341983,14.69850498,0.741945061,209.5886544,0.66,4.655860935
8/20/2017 18:00,,2017,8,4.721,9.2822,-2.953359346,0.320594048,0.376431692,0.946758232,8.239656747,10.39043003,6.732468056,0.444822175,425.9210448,0.564,19.0107828
8/21/2017 6:00,,2017,8,5.427,45.1936,39.90323725,14.32856258,2.199824354,4.961938,265.0732906,99.06306378,124.5096187,4.917167468,1318.791691,0.613,3.741105883
8/21/2017 18:00,,2017,8,5.981,70.713,62.59203542,20.2613628,3.111542434,7.866001734,474.4087799,141.5533644,194.0440757,7.704737371,1860.97974,0.184,1.044720219
8/22/2017 6:00,,2017,8,5.534,11.349,13.35883349,6.170941696,1.02764025,1.022517306,51.93698501,32.49373457,27.39695762,1.173102328,280.9307208,0.481,2.924152378
8/23/2017 18:00,,2017,8,5.064,9.021,10.04697099,4.440589632,1.02764025,0.921513733,19.87421994,23.01790901,9.119554244,0.696207099,318.9620616,0.563,8.629785478
8/25/2017 6:00,,2017,8,5.938,11.834,21.46552594,8.066198912,15.00707099,1.199279953,39.41631681,20.0945286,20.31906494,13.66827443,415.7721384,0.232,1.153453258
8/25/2017 18:00,,2017,8,6.036,17.532,51.27233832,22.65100632,54.47080548,1.552830824,9.935640888,29.13033807,15.51720278,62.9952079,453.5120832,0.188,0.920449572
8/30/2017 18:00,,2017,8,6.319,,,,15.00707099,1.653834397,186.7807242,39.46124679,75.92614626,15.61941745,,0.215,0.479733449
8/31/2017 6:00,,2017,8,5.841,10.227,22.4047004,7.489360032,4.240315534,0.365955716,35.09156556,20.00680547,28.52633464,3.488779896,245.022408,0.526,1.442115352
8/31/2017 18:00,,2017,8,5.33,4.5194,0.951700113,1.309366656,0.333020688,0.365955716,7.167394293,8.881566496,3.867667064,0.382111907,205.1677608,0.71,4.677351413
9/3/2017 18:00,,2017,9,5.628,6.5745,6.191365404,5.923748544,2.15641335,3.825577467,15.08679149,8.68624814,15.77358579,2.161458797,,0.471,2.355049284
9/4/2017 6:00,,2017,9,5.254,3.7499,-2.112992826,0.238141472,-0.361598874,0.113433995,2.548050831,7.830692548,5.16638279,0.356710609,78.510408,0.831,5.571857489
9/4/2017 18:00,,2017,9,4.66,17.532,5.202737071,2.545332416,0.159376672,1.148790955,54.99062128,42.65759933,24.13379012,1.012420625,514.7801736,0.796,21.87761624
9/5/2017 6:00,,2017,9,5.198,23.376,18.40078309,5.42936224,0.636897716,2.689191357,137.1062895,75.74842645,31.81080994,1.780886031,789.5749272,1.059,6.338697113
9/5/2017 18:00,,2017,9,5.246,7.8602,9.404370059,2.050946112,-0.231365862,1.502316249,25.2323723,18.9547447,8.454067436,0.435472953,369.3985464,0.681,5.675446054
9/6/2017 6:00,,2017,9,5.981,23.376,86.46712771,16.14136722,0.419842696,5.391247945,97.34903511,48.40373183,38.07635294,2.669475518,,0.082,1.044720219
9/7/2017 6:00,,2017,9,5.73,16.9476,75.49345801,12.92777395,0.159376672,5.517496017,52.33019965,38.99934999,26.00923631,1.927410551,,0.123,1.862087137
9/7/2017 18:00,,2017,9,4.726,13.4412,8.069764227,1.226996368,-0.187954858,1.47707175,39.40412067,28.26088979,19.26880243,0.770507793,436.3779984,0.585,18.79316817
9/8/2017 6:00,,2017,9,5.32,8.6394,0.951700113,0.814980352,0.159376672,0.517473864,42.17846533,24.26444863,19.95170615,0.772475353,143.3002272,0.772,4.786300923
9/8/2017 18:00,,2017,9,4.458,17.1424,0.655126584,0.238141472,-0.144543854,0.264952143,10.00005868,59.35340058,5.74373402,0.25941279,103.2707424,0.595,34.8337315
9/9/2017 6:00,,2017,9,5.461,2.1428,-2.953359346,-0.33861512,-0.144543854,0.088163919,1.416747972,2.874891447,1.551546657,0.230618633,67.7537328,0.421,3.459393778
9/9/2017 18:00,,2017,9,5.156,3.6525,-3.151075032,-0.33861512,-0.361598874,0.06291942,,8.235141465,1.750090256,0.181156142,67.3624296,0.404,6.982324041
9/10/2017 6:00,,2017,9,6.063,7.344,-3.101621159,0.155771184,1.02764025,0.769995585,49.66789316,10.19336837,8.283790582,1.818431203,300.1878336,0.384,0.864967919
9/14/2017 6:00,,2017,9,6.426,31.104,56.85803101,12.43338765,22.47437265,1.679104473,160.1078214,30.76728805,108.4646316,13.05757552,682.1330592,0.643,0.374973002
9/21/2017 6:00,,2017,9,6.654,46.8993,30.51139284,7.57173032,4.587647064,2.714461433,281.3143358,75.50217269,71.38880167,4.575962961,1232.779918,0.465,0.221819642
9/25/2017 6:00,,2017,9,6.904,128.8517,349.1428463,40.4493247,53.77618592,9.911471155,636.8507208,314.3333968,238.4632387,26.59338434,677.0128152,0.144,0.124738351
6/1/2018 18:00,,2018,6,4.66,30.42,19.98593502,3.59728071,-0.768413394,1.45206,162.7792,45.38829898,40.91,27.92646505,372.25,,21.87761624
6/2/2018 6:00,,2018,6,5.15,27.28,22.32186362,4.624543343,-0.011030915,1.28709,282.7218,50.80158234,49.69,26.24171167,495.75,,7.079457844
6/2/2018 18:00,,2018,6,4.71,20.08,5.704564789,2.878912006,-0.723769703,0.53397,27.701,17.44742869,15.85,25.2193438,437.6666667,,19.498446
6/4/2018 18:00,,2018,6,4.78,10.84,5.040402359,1.377274999,5.985375149,2.32643,37.0537,21.86133666,14.99,28.44048669,320.4166667,,9.54992586
6/6/2018 6:00,,2018,6,,,1.498457319,0.355175875,-0.662560396,0.307241,0.5355,3.95586092,4.56,15.0548735,112.75,,20.89296131
6/6/2018 18:00,,2018,6,,,5.773326967,1.472719067,4.464229419,0.76348,282.7218,11.13887154,13.21,26.82698678,242.5,,9.77237221
6/7/2018 18:00,,2018,6,,,21.81903439,6.273063312,0.233124037,2.7633,27.701,50.38517593,47.55,23.83563824,639.5,,4.897788194
6/8/2018 6:00,,2018,6,,,31.10476077,7.53401729,-0.599910971,1.72955,37.0537,61.83635228,50.4,27.26645136,548.0833333,,8.128305162
6/8/2018 18:00,,2018,6,,,25.85192856,14.87461561,-0.16085858,2.07839,54.1884,48.51134707,29.56,28.22011909,606.3333333,,26.91534804
6/9/2018 6:00,,2018,6,,,79.81889125,8.546919201,-0.39836839,5.22061,303.4262,48.30314387,83.53,24.12658164,796.9166667,,17.37800829
6/9/2018 18:00,,2018,6,,,83.51070283,5.662565711,-0.520340901,5.72537,474.7728,42.05704768,61.47,45.04991353,940,,8.128305162
6/13/2018 21:00,,2018,6,4.68,20.99,4.973647923,2.25354068,0.890781159,0.66423,32.8414,27.27462003,19.99,23.90835594,262.4166667,,38.9045145
6/14/2018 9:00,,2018,6,5.01,8.872,4.578679034,1.255056279,-0.762162878,0.75662,19.3479,13.53320841,11.14,15.7678317,152.5833333,,16.21810097
6/14/2018 21:00,,2018,6,5.31,3.036,0.089870206,0.039761106,-0.667921581,0.21795,1.3565,1.686445971,1.62,14.3431254,54.91666667,,12.58925412
6/15/2018 9:00,,2018,6,5.09,4.055,0.083998677,-0.008042663,-0.540793741,0.15152,2.1704,4.747033104,3.75,16.33906954,36.275,,34.67368505
6/18/2018 18:00,,2018,6,4.57,94.76,57.51292299,20.6545826,13.5967956,6.77903,771.0596,187.5910889,141.36,54.74218986,1617.5,,33.88441561
6/19/2018 6:00,,2018,6,4.76,13.26,2.085857502,1.055981931,0.227266528,1.09767,19.0623,12.57547366,7.07,23.32695318,273.3333333,,11.74897555
6/19/2018 18:00,,2018,6,5.09,6.47,0.470795482,0.44288249,-0.520196159,1.11321,10.138,4.747033104,3.28,18.05742989,155.8333333,,19.498446
6/21/2018 6:00,,2018,6,,,38.7057465,5.860030467,-0.056813609,3.87598,219.8948,66.83322923,39.55,47.79953157,1427.5,,19.05460718
6/23/2018 18:00,,2018,6,4.41,54.84,2.115574495,0.780704666,-0.883711209,0.53562,7.425,10.66000416,5.66,16.26762246,185.8333333,,25.11886432
6/24/2018 6:00,,2018,6,4.79,11.35,-0.26734837,0.059757501,-0.79148605,0.12839,10.4236,9.410784926,8.5,16.69648648,84.75,,38.9045145
6/24/2018 18:00,,2018,6,4.9,8.063,0.213110043,0.035547063,-0.582898231,0.20588,6.5683,9.306683323,6.25,18.34450094,85.91666667,,28.84031503
6/25/2018 6:00,,2018,6,4.46,25.19,0.943563013,0.476503139,-0.385877406,0.51082,19.5621,17.28086613,12.49,22.67380081,340.8333333,,25.70395783
6/25/2018 6:00,,2018,6,4.47,20.21,2.245476273,0.753437533,0.92891849,0.931235,19.919,29.77305851,11.21,25.80326359,439.3333333,,18.62087137
6/28/2018 6:00,,2018,6,4.93,7.79,0.769367796,0.152066672,-0.394219132,0.126611,4.2979,7.599417031,12.07,13.84562175,94.08333333,,17.7827941
6/28/2018 18:00,,2018,6,4.71,12.88,0.642638621,0.162755167,-0.468189721,0.207008,9.3527,9.764730377,12.42,18.41629895,157.4166667,,12.30268771
6/29/2018 6:00,,2018,6,4.72,17.4,1.817616709,0.538,-0.558,0.417,38.4102,20.40391422,23.06,18.99111872,219.8333333,,32.35936569
7/1/2018 6:00,,2018,7,4.41,68.2,45.39826214,11.02666457,5.584642025,2.08,509.0421,133.8746617,93.53,46.80480483,988.3333333,,33.11311215
7/1/2018 18:00,,2018,7,4.59,97.28,56.14743261,16.8328912,9.896474307,3.05885,906.7089,204.6637518,124.94,57.39048098,1770,,14.45439771
7/2/2018 6:00,,2018,7,,,94.51747696,33.19693014,14.52114853,5.036582,920.9878,310.2227774,122.08,14.058765,3297.5,,20.89296131
7/3/2018 6:00,,2018,7,,,19.95221209,5.670263796,-0.03504626,1.341753,174.9163,59.75432022,40.12,27.48634701,635.8333333,,25.70395783
7/3/2018 18:00,,2018,7,,,25.03063431,7.397379068,-0.037736194,2.21959,311.2796,67.87424526,74.25,14.058765,680.6666667,,18.19700859
7/6/2018 6:00,,2018,7,,,17.93476664,7.625380016,0.071123741,3.59505,212.0414,92.44222361,37.27,18.63176561,758.8333333,,21.3796209
7/6/2018 18:00,,2018,7,4.49,39.26,17.50544306,3.77535771,-0.156782504,2.29073,44.4073,26.85821362,13.49,19.92685264,576.25,,23.44228815
7/11/2018 6:00,,2018,7,,,94.7781431,17.85530644,,7.99285,539.7417,64.33479076,67.25,31.0933928,2483.333333,,28.84031503
7/14/2018 18:00,,2018,7,,,139.5602945,25.5935429,7.954113065,7.03946,307.7099,110.7641058,181.34,10.87305187,1404.166667,,22.90867653
7/15/2018 6:00,,2018,7,4.84,41.77,59.66382408,12.45400612,26.38888598,2.73091,336.9816,90.15198834,142.07,21.51506126,954.1666667,,60.25595861
7/15/2018 18:00,,2018,7,,,24.16465072,7.557385842,3.628340323,1.48464,123.5123,57.04767853,41.27,24.85478722,810.9166667,,2.691534804
7/17/2018 6:00,,2018,7,4.68,17.34,11.60686834,3.794983958,9.675857657,1.22383,44.1931,34.98319176,17.28,20.62006318,279.6666667,,13.18256739
7/17/2018 13:00,,2018,7,4.59,27.92,5.455543847,1.680011509,,0.59739,49.4049,36.91453467,20.7,20.98546244,242.5833333,,53.70317964
7/18/2018 6:00,,2018,7,,,9.034700668,3.601260586,6.87642531,2.05018,68.3244,22.59040808,15.21,28.87808648,778.25,,30.1995172
7/18/2018 18:00,,2018,7,,,9.831113042,6.098088549,31.50428156,1.93946,52.5463,35.16890485,18.13,38.97904787,610.25,,34.67368505
7/21/2018 18:00,,2018,7,4.67,22.16,11.04308407,9.202346515,44.39510434,1.42032,36.1256,29.38949615,29.27,47.70934843,249.8333333,,16.98243652
7/22/2018 6:00,,2018,7,4.63,15.8,14.61783315,16.00951576,67.306212,2.62236,63.7552,44.41595878,57.4,65.6284422,414.9166667,,63.09573445
7/23/2018 18:00,,2018,7,4.54,31.99,7.075274935,5.050157414,31.21567996,1.32717,14.1361,21.05063502,21.2,28.46412657,206.0833333,,12.88249552
7/24/2018 6:00,,2018,7,,,13.78883513,11.30059677,52.11632995,5.86115,34.2693,41.93906933,49.83,45.4398291,271.75,,18.62087137
7/25/2018 18:00,,2018,7,,,7.854756097,6.433265662,27.17273761,5.06012,21.2041,22.0413908,28.06,29.751665,242.75,,4.466835922
7/26/2018 6:00,,2018,7,4.64,13.54,4.20634706,1.56043038,,0.75038,20.2046,19.8121903,24.35,13.73215932,106,,19.95262315
7/26/2018 18:00,,2018,7,4.22,39.06,6.046819306,1.684158758,2.824211701,1.09957,51.1898,44.08570685,31.27,21.86367958,361.8333333,,21.87761624
7/28/2018 6:00,,2018,7,,,92.25097041,21.99435425,9.311706722,4.64179,439.7895,136.3085572,474.77,19.46044855,1209.166667,,22.90867653
7/29/2018 6:00,,2018,7,5.57,11.02,20.5089309,4.998264833,4.873882952,0.96371,55.8304,21.46344993,32.84,14.50719835,227.3333333,,19.05460718
7/29/2018 18:00,,2018,7,4.88,7.979,6.710824462,2.074709426,1.239529274,0.40857,10.7806,13.28971476,6.11,22.62581573,216,,67.60829754
7/30/2018 18:00,,2018,7,,,32.77858673,9.603054404,5.596213986,2.70801,359.1139,85.61488653,431.94,25.55405049,1280,,8.511380382
8/1/2018 6:00,,2018,8,,,93.33946979,24.0580679,35.41407662,6.06681,763.9201,126.4009994,413.37,36.66349664,2051.666667,,17.37800829
8/1/2018 18:00,,2018,8,4.52,23.63,14.86265568,4.407710449,13.8998099,1.41549,51.9751,43.59032896,,22.2993354,498.25,,17.7827941
8/2/2018 6:00,,2018,8,4.46,36.43,7.301733322,2.413021117,9.53708954,0.92876,36.8395,29.96743702,,18.36408537,294.3333333,,17.7827941
8/2/2018 18:00,,2018,8,,,12.9898997,3.735982594,9.161419535,1.38853,245.5968,85.36719758,,19.46044855,268.5833333,,5.623413252
8/3/2018 6:00,,2018,8,,,16.57975072,4.048001751,10.53460788,1.47285,278.4382,67.0382157,,21.31854934,425.4166667,,4.168693835
8/4/2018 6:00,,2018,8,,,22.402905,7.58628447,,1.95273,138.5051,89.24765771,130.65,22.51701386,548.5,,4.786300923
8/4/2018 18:00,,2018,8,,,7.116424716,3.069805047,10.24907078,1.09535,15.6354,18.40861961,11.49,12.28956295,142.5,,13.18256739
8/5/2018 6:00,,2018,8,4.73,58.74,93.1796595,16.48228567,0.742920693,2.65097,401.9505,171.8106392,320.56,24.1464264,1026.666667,,3.01995172
8/7/2018 6:00,,2018,8,5.35,67.41,124.5930116,26.86097724,17.43195419,5.48584,486.1959,174.2875286,364.83,23.82099226,1187.5,,8.128305162
8/7/2018 18:00,,2018,8,4.7,33.7,39.76066156,10.24706904,11.1431949,2.459,209.1856,81.40417447,69.54,18.36408537,690.9166667,,42.65795188
8/9/2018 6:00,,2018,8,4.66,20.27,12.85555501,3.500440329,7.326599825,1.65811,51.1898,41.84884447,24.85,19.49472132,403.1666667,,37.15352291
8/9/2018 18:00,,2018,8,4.64,18.71,6.880460043,1.935259112,,1.81619,41.1232,25.81719758,22.28,17.48386864,342.5,,9.332543008
8/10/2018 6:00,,2018,8,4.72,15.1,9.878264483,2.28993541,,1.24684,32.2703,23.52696232,14.21,18.55993129,393.75,,0.512861384
8/12/2018 18:00,,2018,8,,,23.30695835,5.006093997,3.69167836,5.19528,44.4787,33.84789715,42.98,20.33574565,641.75,0.608589041,1.445439771
8/13/2018 18:00,,2018,8,,,14.82290835,3.181070525,12.20948544,3.11669,174.9163,47.38822611,35.48,23.27810383,588,,0.199526231
8/14/2018 6:00,,2018,8,,,15.99546666,3.009442929,9.774743292,2.06051,152.784,44.08570685,32.27,17.59514905,334.3333333,0.215498345,1.819700859
8/14/2018 18:00,,2018,8,,,9.655956172,2.049510646,0.141974167,1.84412,18.0628,12.37326567,22.49,17.15520887,139.0833333,0.19408,1.995262315
8/15/2018 6:00,,2018,8,4.17,52.35,14.77063716,3.207942275,1.738665673,1.8935,70.8232,28.97668124,36.63,19.56994787,255.9166667,0.235768116,3.311311215
8/15/2018 18:00,,2018,8,5.07,20.35,42.97045154,9.737608119,6.836330232,3.04326,140.647,44.49852176,40.48,18.91257832,869.1666667,,0.758577575
8/15/2018 11:35,,2018,8,5.07,20.35,38.17428092,9.810183917,0.333523118,2.66019,79.9617,42.6816573,35.63,19.2068758,732.0833333,0.346445944,1.288249552
8/16/2018 6:00,,2018,8,,,37.06413363,9.634886056,6.729114465,3.08645,159.9235,37.97604622,38.41,15.50188366,748.5833333,0.806880208,7.413102413
8/17/2018 6:00,,2018,8,4.76,21.35,225.9935434,48.11148613,19.58927936,23.41621,978.1033,,377.68,,2150,0.49513286,7.58577575
8/17/2018 18:00,,2018,8,,,26.16134683,7.37924876,1.240104839,2.2736,59.9713,50.38517593,37.77,0.942215459,311.4166667,,0.616595002
8/18/2018 6:00,,2018,8,4.75,15.26,9.84997689,3.108137295,8.52644988,1.06836,36.9823,30.71050385,25.06,18.25431205,132.9166667,0.526807312,0.630957344
8/18/2018 18:00,,2018,8,,,12.29493702,2.753723246,,1.6497,43.1222,44.25083281,23.99,16.27413287,282.4166667,0.611476165,0.707945784
8/19/2018 6:00,,2018,8,,,5.465237521,1.875583961,,1.97168,142.0749,44.49852176,34.34,17.04516155,680.25,0.318043706,0.537031796
8/21/2018 6:00,,2018,8,,,27.23478368,10.13789788,25.57098788,1.61042,109.9474,41.43243806,66.54,8.220584575,817.3333333,0.233454004,2.818382931
8/22/2018 18:00,,2018,8,5.25,4.589,3.778315871,1.618493715,5.104373257,0.38822,9.1385,4.184884447,5.28,2.615918785,134.25,0.089473214,0.912010839
8/23/2018 6:00,,2018,8,,,8.469547416,2.775737482,8.272965507,37.7737,20.276,11.26379346,,63.67693518,260.25,0.238113787,0.489778819
8/24/2018 6:00,,2018,8,,,79.71657079,17.70147226,10.81350525,12.57883,130.6518,47.26212784,,17.19737844,871.6666667,0.632989183,14.12537545
8/26/2018 18:00,,2018,8,5.38,29.8,78.48644085,27.37805765,13.11478899,2.53795,141.3609,65.58400999,69.61,3.693848987,801.75,0.643648684,1.258925412
8/27/2018 6:00,,2018,8,4.88,15.88,16.82627314,6.178316327,7.466962411,1.40015,43.0508,27.06641682,25.63,6.171951025,400.5833333,0.190075758,1
8/28/2018 6:00,,2018,8,,,37.18067485,9.363484441,13.53429524,4.08156,182.0557,119.5086404,72.11,3.843514403,723,0.545991162,5.248074602
8/29/2018 6:00,,2018,8,,,74.8560156,14.04630723,20.53093941,5.29199,494.7632,118.051218,128.51,7.274140673,814.3333333,0.55933032,0.977237221
8/29/2018 18:00,,2018,8,,,40.9214664,10.87509857,19.31727062,41.35403,132.0796,70.58088695,65.61,4.057736527,357.1666667,0.702608912,1.862087137
8/30/2018 6:00,,2018,8,5.52,9.168,20.94177472,4.670013802,1.031934515,0.61634,37.839,18.75910889,27.49,1.592292334,183.3333333,0.527434837,7.079457844
9/1/2018 6:00,,2018,9,5.09,7.26,6.202532685,1.924728059,,0.06057,15.1356,9.160941078,14.64,5.027769072,128.3333333,0.559162765,1.737800829
9/1/2018 18:00,,2018,9,4.37,27.02,17.47807383,3.125504306,3.621122432,0.52702,41.1232,42.6816573,38.55,9.458465803,233.8333333,0.355116814,1.9498446
9/2/2018 6:00,,2018,9,4.43,31.02,19.61712328,4.330323731,16.75372126,1.08828,67.8247,55.7984593,47.48,6.666428119,274.75,0.229073232,3.16227766
9/3/2018 18:00,,2018,9,5.03,19.03,23.40355749,4.627767891,13.04343194,0.96147,214.1832,62.98185301,90.67,12.24076028,379.6666667,0.293714368,8.128305162
9/5/2018 18:00,,2018,9,6.29,30.057,36.87127145,9.979173691,18.61045131,2.246,379.1043,164.0109098,191.34,19.08537541,809.5,0.671047473,1.071519305
9/6/2018 6:00,,2018,9,,,109.015994,26.46872203,25.88223872,15.1719,16.4207,5.899569436,3.26,8.177759422,77.425,0.700866204,0.912010839
9/12/2018 6:00,,2018,9,,,10.19394914,1.836217429,,0.69842,10.2094,5.178675994,4.72,6.461189539,52.89166667,0.398379232,2.884031503
9/12/2018 18:00,,2018,9,,,16.7,2.1,,0.38037,47.4773,17.75272122,37.91,10.69700943,292.8333333,0.567068508,6.60693448
9/13/2018 6:00,,2018,9,,,36.74402524,4.481868633,4.912440597,4.41648,122.7984,34.35352904,82.1,10.45014158,454.6666667,0.442776923,0.173780083
9/17/2018 6:00,,2018,9,,,35.64606123,7.791444736,6.881887988,0.84386,132.0796,40.80782844,97.81,10.3092683,633.0833333,0.703281597,0.316227766
9/17/2018 18:00,,2018,9,,,37.72289895,6.569981134,17.26468784,1.18423,32.4131,14.44930252,13.71,23.61755775,278.5833333,0.304843234,0.912010839
9/26/2018 18:00,,2018,9,,,20.43736904,2.888320797,0.795590043,8.58892,23.1318,18.42598376,15.56,16.98263785,267.1666667,0.61834964,0.301995172
9/27/2018 18:00,,2018,9,,,19.16988916,4.586415253,4.833489721,0.68045,83.5315,48.51134707,41.05,5.027769072,226.0833333,0.361891667,0.26915348
6/6/2019 6:00,,2019,6,5.84,41.6,54.673,13.408,2.433,3.336,274.8685,71.087,138.505144,15.626,639.68,0.397173077,0.416869383
6/10/2019 18:00,,2019,6,6.7,11.06,19.841,5.684,2.095,3.4,66.6824,20.892,26.55871833,-16.081,386.57,0.23956694,0.338844156
6/13/2019 18:00,,2019,6,5.74,8.32,27.845,6.055,2.986,8.439,31.5563,17.563,21.84668766,-8.112,446.93,0.223190741,0.389045145
6/15/2019 18:00,,2019,6,5.7,3.82,9.172,0.834,2.473,1.288,13.9219,8.781,8.567328493,1.612,160.69,0.125729167,0.190546072
